job_id,order_id,product_id,operation_id,sequence,machine_id,material_id,worker_id,shift_id,batch_quantity,processing_hours,scheduled_start,scheduled_end,actual_start,actual_end,downtime_minutes,downtime_factor_id,energy_kwh,job_status
J00128,ORD0022,PRD022,OP20,20,M02,MAT003,W014,S2,2500,0.98,03-05-2025 07:25:48,03-05-2025 08:24:36,03-05-2025 07:25:48,03-05-2025 08:19:26,6.6,,21.6,On-Time
J00129,ORD0022,PRD022,OP30,30,M03,MAT001,W051,S2,2500,0.81,03-05-2025 08:39:36,03-05-2025 09:28:12,03-05-2025 08:46:18,03-05-2025 09:44:58,4.7,,21.1,On-Time
J00130,ORD0022,PRD022,OP40,40,M03,MAT006,W034,S2,2500,1.12,03-05-2025 09:43:12,03-05-2025 10:50:24,03-05-2025 09:43:12,03-05-2025 10:38:42,16.3,,29.1,On-Time
J00131,ORD0022,PRD022,OP50,50,M05,MAT005,W059,S3,2500,0.61,03-05-2025 11:05:24,03-05-2025 11:42:00,03-05-2025 11:35:35,03-05-2025 12:57:29,29.0,F07,12.2,Delayed
J00132,ORD0022,PRD022,OP60,60,M01,MAT002,W060,S2,2500,1.0,03-05-2025 11:57:00,03-05-2025 12:57:00,03-05-2025 12:04:03,03-05-2025 13:14:38,12.7,,18.0,On-Time
J00133,ORD0023,PRD035,OP10,10,M01,MAT006,W079,S2,3500,1.28,25-05-2025 06:00:00,25-05-2025 07:16:48,25-05-2025 06:00:00,25-05-2025 07:16:07,1.7,,23.0,On-Time
J00134,ORD0023,PRD035,OP20,20,M01,MAT005,W044,S3,3500,1.02,25-05-2025 07:31:48,25-05-2025 08:33:00,25-05-2025 08:02:54,25-05-2025 09:50:45,23.3,F06,18.4,Delayed
J00135,ORD0023,PRD035,OP30,30,M03,MAT004,W033,S3,3500,0.73,25-05-2025 08:48:00,25-05-2025 09:31:48,25-05-2025 10:29:41,25-05-2025 13:46:01,23.5,F05,19.0,Failed
J00136,ORD0023,PRD035,OP40,40,M03,MAT003,W070,S3,3500,0.99,25-05-2025 09:46:48,25-05-2025 10:46:12,25-05-2025 09:53:23,25-05-2025 11:02:40,21.1,,25.7,On-Time
J00137,ORD0023,PRD035,OP50,50,M04,MAT005,W017,S2,3500,0.72,25-05-2025 11:01:12,25-05-2025 11:44:24,25-05-2025 11:18:11,25-05-2025 12:26:52,15.2,F07,17.3,Delayed
J00138,ORD0023,PRD035,OP60,60,M01,MAT002,W018,S1,3500,1.05,25-05-2025 11:59:24,25-05-2025 13:02:24,25-05-2025 11:59:24,25-05-2025 12:54:26,12.7,,18.9,On-Time
J00139,ORD0024,PRD012,OP10,10,M01,MAT002,W019,S1,3000,1.08,31-05-2025 06:00:00,31-05-2025 07:04:48,31-05-2025 06:04:24,31-05-2025 07:15:50,8.6,,19.4,On-Time
J00140,ORD0024,PRD012,OP20,20,M01,MAT006,W008,S1,3000,1.15,31-05-2025 07:19:48,31-05-2025 08:28:48,31-05-2025 07:24:48,31-05-2025 08:41:19,9.4,,20.7,On-Time
J00141,ORD0024,PRD012,OP30,30,M02,MAT002,W045,S1,3000,0.84,31-05-2025 08:43:48,31-05-2025 09:34:12,31-05-2025 08:48:49,31-05-2025 09:46:46,4.4,,18.5,On-Time
J00142,ORD0024,PRD012,OP40,40,M04,MAT004,W052,S2,3000,1.34,31-05-2025 09:49:12,31-05-2025 11:09:36,31-05-2025 09:54:28,31-05-2025 11:22:48,12.9,,32.2,On-Time
J00143,ORD0024,PRD012,OP50,50,M05,MAT006,W017,S1,3000,0.7,31-05-2025 11:24:36,31-05-2025 12:06:36,31-05-2025 11:27:44,31-05-2025 12:14:27,11.3,,14.0,On-Time
J00144,ORD0024,PRD012,OP60,60,M01,MAT002,W072,S1,3000,0.96,31-05-2025 12:21:36,31-05-2025 13:19:12,31-05-2025 12:21:36,31-05-2025 13:06:19,8.6,,17.3,On-Time
J00145,ORD0025,PRD035,OP10,10,M02,MAT002,W037,S1,9500,1.55,18-05-2025 06:00:00,18-05-2025 07:33:00,18-05-2025 06:15:06,18-05-2025 08:10:47,14.0,F08,34.1,Delayed
J00146,ORD0025,PRD035,OP20,20,M02,MAT001,W062,S1,9500,1.65,18-05-2025 07:48:00,18-05-2025 09:27:00,18-05-2025 07:48:00,18-05-2025 09:21:16,9.7,,36.3,On-Time
J00147,ORD0025,PRD035,OP30,30,M03,MAT006,W063,S2,9500,1.26,18-05-2025 09:42:00,18-05-2025 10:57:36,18-05-2025 10:23:42,18-05-2025 12:41:51,10.2,F08,32.8,Delayed
J00148,ORD0025,PRD035,OP40,40,M04,MAT002,W064,S2,9500,2.1,18-05-2025 11:12:36,18-05-2025 13:18:36,18-05-2025 12:09:07,18-05-2025 15:39:55,9.3,F04,50.4,Delayed
J00149,ORD0025,PRD035,OP50,50,M04,MAT001,W011,S1,9500,1.14,18-05-2025 13:33:36,18-05-2025 14:42:00,18-05-2025 13:36:48,18-05-2025 14:50:00,11.1,,27.4,On-Time
J00150,ORD0025,PRD035,OP60,60,M01,MAT001,W030,S1,9500,1.28,18-05-2025 14:57:00,18-05-2025 16:13:48,18-05-2025 15:03:47,18-05-2025 16:30:47,12.4,,23.0,On-Time
J00151,ORD0026,PRD037,OP10,10,M02,MAT001,W001,S2,5000,1.11,24-05-2025 06:00:00,24-05-2025 07:06:36,24-05-2025 06:00:00,24-05-2025 07:03:01,4.2,,24.4,On-Time
J00152,ORD0026,PRD037,OP20,20,M01,MAT002,W056,S2,5000,1.19,24-05-2025 07:21:36,24-05-2025 08:33:00,24-05-2025 07:25:42,24-05-2025 08:43:17,5.3,,21.4,On-Time
J00153,ORD0026,PRD037,OP30,30,M03,MAT003,W057,S2,5000,0.7,24-05-2025 08:48:00,24-05-2025 09:30:00,24-05-2025 08:51:28,24-05-2025 09:38:40,10.9,,18.2,On-Time
J00154,ORD0026,PRD037,OP40,40,M04,MAT002,W052,S1,5000,1.37,24-05-2025 09:45:00,24-05-2025 11:07:12,24-05-2025 09:52:02,24-05-2025 11:24:47,9.6,,32.9,On-Time
J00155,ORD0026,PRD037,OP50,50,M04,MAT006,W047,S3,5000,0.76,24-05-2025 11:22:12,24-05-2025 12:07:48,24-05-2025 12:20:37,24-05-2025 14:33:50,18.3,F06,18.2,Delayed
J00156,ORD0026,PRD037,OP60,60,M05,MAT006,W012,S3,5000,1.03,24-05-2025 12:22:48,24-05-2025 13:24:36,24-05-2025 12:35:42,24-05-2025 13:56:53,22.3,F04,20.6,Delayed
J00157,ORD0027,PRD018,OP10,10,M01,MAT005,W001,S2,9500,1.42,13-05-2025 06:00:00,13-05-2025 07:25:12,13-05-2025 06:06:44,13-05-2025 07:42:03,10.6,,25.6,On-Time
J00158,ORD0027,PRD018,OP20,20,M02,MAT001,W020,S3,9500,1.69,13-05-2025 07:40:12,13-05-2025 09:21:36,13-05-2025 08:35:09,13-05-2025 11:39:00,14.0,F06,37.2,Delayed
J00159,ORD0027,PRD018,OP30,30,M03,MAT003,W063,S1,9500,1.04,13-05-2025 09:36:36,13-05-2025 10:39:00,13-05-2025 10:36:11,13-05-2025 13:07:59,14.9,F08,27.0,Delayed
J00160,ORD0027,PRD018,OP40,40,M04,MAT002,W028,S3,9500,1.66,13-05-2025 10:54:00,13-05-2025 12:33:36,13-05-2025 12:55:48,13-05-2025 17:38:06,26.5,F02,39.8,Failed
J00161,ORD0027,PRD018,OP50,50,M05,MAT001,W011,S2,9500,0.88,13-05-2025 12:48:36,13-05-2025 13:41:24,13-05-2025 12:54:47,13-05-2025 13:56:51,7.8,,17.6,On-Time
J00162,ORD0027,PRD018,OP60,60,M05,MAT006,W018,S3,9500,1.52,13-05-2025 13:56:24,13-05-2025 15:27:36,13-05-2025 14:02:21,13-05-2025 15:42:30,22.7,,30.4,On-Time
J00163,ORD0028,PRD002,OP10,10,M01,MAT002,W031,S2,7500,1.21,04-05-2025 06:00:00,04-05-2025 07:12:36,04-05-2025 06:00:00,04-05-2025 07:08:15,6.5,,21.8,On-Time
J00164,ORD0028,PRD002,OP20,20,M02,MAT004,W032,S3,7500,1.18,04-05-2025 07:27:36,04-05-2025 08:38:24,04-05-2025 08:30:12,04-05-2025 11:14:54,13.7,F05,26.0,Failed
J00165,ORD0028,PRD002,OP30,30,M03,MAT002,W075,S2,7500,1.02,04-05-2025 08:53:24,04-05-2025 09:54:36,04-05-2025 08:53:24,04-05-2025 09:37:59,11.1,,26.5,On-Time
J00166,ORD0028,PRD002,OP40,40,M03,MAT002,W064,S1,7500,1.58,04-05-2025 10:09:36,04-05-2025 11:44:24,04-05-2025 10:09:36,04-05-2025 11:42:28,4.7,,41.1,On-Time
J00167,ORD0028,PRD002,OP50,50,M05,MAT003,W011,S2,7500,1.0,04-05-2025 11:59:24,04-05-2025 12:59:24,04-05-2025 12:04:13,04-05-2025 13:11:27,13.9,,20.0,On-Time
J00168,ORD0028,PRD002,OP60,60,M01,MAT004,W006,S1,7500,0.92,04-05-2025 13:14:24,04-05-2025 14:09:36,04-05-2025 13:19:24,04-05-2025 14:22:06,12.6,,16.6,On-Time
J00169,ORD0029,PRD023,OP10,10,M02,MAT002,W031,S1,5000,0.99,31-05-2025 06:00:00,31-05-2025 06:59:24,31-05-2025 06:00:00,31-05-2025 06:55:57,5.9,,21.8,On-Time
J00170,ORD0029,PRD023,OP20,20,M01,MAT005,W050,S3,5000,0.88,31-05-2025 07:14:24,31-05-2025 08:07:12,31-05-2025 07:14:24,31-05-2025 08:00:03,16.8,,15.8,On-Time
J00171,ORD0029,PRD023,OP30,30,M02,MAT003,W057,S3,5000,0.94,31-05-2025 08:22:12,31-05-2025 09:18:36,31-05-2025 09:04:35,31-05-2025 11:04:35,24.0,F03,20.7,Delayed
J00172,ORD0029,PRD023,OP40,40,M04,MAT005,W082,S2,5000,1.65,31-05-2025 09:33:36,31-05-2025 11:12:36,31-05-2025 10:23:47,31-05-2025 13:18:04,18.0,F08,39.6,Delayed
J00173,ORD0029,PRD023,OP50,50,M04,MAT006,W071,S3,5000,0.69,31-05-2025 11:27:36,31-05-2025 12:09:00,31-05-2025 12:39:20,31-05-2025 15:08:21,18.8,F03,16.6,Failed
J00174,ORD0029,PRD023,OP60,60,M01,MAT003,W072,S1,5000,1.14,31-05-2025 12:24:00,31-05-2025 13:32:24,31-05-2025 12:24:47,31-05-2025 13:34:23,10.6,,20.5,On-Time
J00175,ORD0030,PRD003,OP10,10,M02,MAT005,W019,S2,6500,1.57,07-05-2025 06:00:00,07-05-2025 07:34:12,07-05-2025 06:44:17,07-05-2025 09:24:56,5.7,F06,34.5,Delayed
J00176,ORD0030,PRD003,OP20,20,M01,MAT004,W050,S2,6500,1.04,07-05-2025 07:49:12,07-05-2025 08:51:36,07-05-2025 07:53:57,07-05-2025 09:03:30,11.1,,18.7,On-Time
J00177,ORD0030,PRD003,OP30,30,M02,MAT005,W063,S3,6500,0.9,07-05-2025 09:06:36,07-05-2025 10:00:36,07-05-2025 11:24:54,07-05-2025 15:46:21,22.6,F11,19.8,Failed
J00178,ORD0030,PRD003,OP40,40,M03,MAT004,W070,S3,6500,1.24,07-05-2025 10:15:36,07-05-2025 11:30:00,07-05-2025 10:41:03,07-05-2025 12:33:39,17.9,F03,32.2,Delayed
J00179,ORD0030,PRD003,OP50,50,M05,MAT002,W077,S3,6500,0.66,07-05-2025 11:45:00,07-05-2025 12:24:36,07-05-2025 11:45:00,07-05-2025 12:20:43,19.0,,13.2,On-Time
J00180,ORD0030,PRD003,OP60,60,M01,MAT005,W042,S1,6500,1.06,07-05-2025 12:39:36,07-05-2025 13:43:12,07-05-2025 12:39:36,07-05-2025 13:35:52,2.7,,19.1,On-Time
J00181,ORD0031,PRD018,OP10,10,M01,MAT006,W019,S1,3500,0.95,26-05-2025 06:00:00,26-05-2025 06:57:00,26-05-2025 06:00:00,26-05-2025 06:53:41,0.0,,17.1,On-Time
J00182,ORD0031,PRD018,OP20,20,M01,MAT002,W008,S1,3500,0.79,26-05-2025 07:12:00,26-05-2025 07:59:24,26-05-2025 07:12:00,26-05-2025 07:42:51,2.6,,14.2,On-Time
J00183,ORD0031,PRD018,OP30,30,M02,MAT004,W027,S1,3500,0.81,26-05-2025 08:14:24,26-05-2025 09:03:00,26-05-2025 08:14:24,26-05-2025 08:47:22,7.9,,17.8,On-Time
J00184,ORD0031,PRD018,OP40,40,M03,MAT005,W058,S2,3500,1.45,26-05-2025 09:18:00,26-05-2025 10:45:00,26-05-2025 10:20:18,26-05-2025 13:20:45,22.2,F09,37.7,Delayed
J00185,ORD0031,PRD018,OP50,50,M05,MAT005,W011,S3,3500,0.78,26-05-2025 11:00:00,26-05-2025 11:46:48,26-05-2025 11:04:40,26-05-2025 11:58:28,12.6,,15.6,On-Time
J00186,ORD0031,PRD018,OP60,60,M05,MAT002,W084,S2,3500,0.9,26-05-2025 12:01:48,26-05-2025 12:55:48,26-05-2025 12:01:48,26-05-2025 12:48:50,5.7,,18.0,On-Time
J00187,ORD0032,PRD001,OP10,10,M02,MAT003,W007,S3,4500,1.34,24-05-2025 06:00:00,24-05-2025 07:20:24,24-05-2025 07:25:58,24-05-2025 10:55:20,14.9,F01,29.5,Failed
J00188,ORD0032,PRD001,OP20,20,M01,MAT001,W002,S3,4500,1.12,24-05-2025 07:35:24,24-05-2025 08:42:36,24-05-2025 07:35:24,24-05-2025 08:28:13,15.1,,20.2,On-Time
J00189,ORD0032,PRD001,OP30,30,M02,MAT003,W063,S2,4500,0.73,24-05-2025 08:57:36,24-05-2025 09:41:24,24-05-2025 08:57:36,24-05-2025 09:23:52,9.9,,16.1,On-Time
J00190,ORD0032,PRD001,OP40,40,M03,MAT002,W028,S2,4500,1.04,24-05-2025 09:56:24,24-05-2025 10:58:48,24-05-2025 09:56:24,24-05-2025 10:53:35,13.2,,27.0,On-Time
J00191,ORD0032,PRD001,OP50,50,M05,MAT006,W053,S2,4500,0.78,24-05-2025 11:13:48,24-05-2025 12:00:36,24-05-2025 11:18:37,24-05-2025 12:12:40,11.5,,15.6,On-Time
J00192,ORD0032,PRD001,OP60,60,M01,MAT001,W048,S1,4500,0.92,24-05-2025 12:15:36,24-05-2025 13:10:48,24-05-2025 12:21:38,24-05-2025 13:25:55,10.6,,16.6,On-Time
J00193,ORD0033,PRD011,OP10,10,M01,MAT005,W019,S1,3500,1.33,18-05-2025 06:00:00,18-05-2025 07:19:48,18-05-2025 06:00:00,18-05-2025 07:04:01,5.3,,23.9,On-Time
J00194,ORD0033,PRD011,OP20,20,M01,MAT001,W044,S2,3500,1.12,18-05-2025 07:34:48,18-05-2025 08:42:00,18-05-2025 07:34:48,18-05-2025 08:25:06,3.0,,20.2,On-Time
J00195,ORD0033,PRD011,OP30,30,M02,MAT006,W027,S3,3500,0.81,18-05-2025 08:57:00,18-05-2025 09:45:36,18-05-2025 10:10:20,18-05-2025 12:48:56,22.2,F03,17.8,Failed
J00196,ORD0033,PRD011,OP40,40,M04,MAT003,W034,S2,3500,1.14,18-05-2025 10:00:36,18-05-2025 11:09:00,18-05-2025 10:24:53,18-05-2025 12:09:43,9.8,F08,27.4,Delayed
J00197,ORD0033,PRD011,OP50,50,M05,MAT005,W005,S3,3500,0.57,18-05-2025 11:24:00,18-05-2025 11:58:12,18-05-2025 11:24:00,18-05-2025 11:48:30,20.7,,11.4,On-Time
J00198,ORD0033,PRD011,OP60,60,M01,MAT004,W060,S1,3500,1.08,18-05-2025 12:13:12,18-05-2025 13:18:00,18-05-2025 12:18:48,18-05-2025 13:32:00,8.8,,19.4,On-Time
J00199,ORD0034,PRD034,OP10,10,M02,MAT002,W055,S2,3000,0.98,17-05-2025 06:00:00,17-05-2025 06:58:48,17-05-2025 07:04:29,17-05-2025 09:40:02,10.8,F04,21.6,Delayed
J00200,ORD0034,PRD034,OP20,20,M02,MAT003,W032,S3,3000,1.02,17-05-2025 07:13:48,17-05-2025 08:15:00,17-05-2025 08:27:34,17-05-2025 11:19:26,20.5,F05,22.4,Failed
J00201,ORD0034,PRD034,OP30,30,M02,MAT005,W039,S3,3000,0.58,17-05-2025 08:30:00,17-05-2025 09:04:48,17-05-2025 09:04:52,17-05-2025 10:31:58,14.1,F07,12.8,Delayed
J00202,ORD0034,PRD034,OP40,40,M04,MAT003,W058,S1,3000,1.49,17-05-2025 09:19:48,17-05-2025 10:49:12,17-05-2025 10:12:06,17-05-2025 12:59:58,9.3,F04,35.8,Delayed
J00203,ORD0034,PRD034,OP50,50,M04,MAT004,W023,S1,3000,0.6,17-05-2025 11:04:12,17-05-2025 11:40:12,17-05-2025 11:08:13,17-05-2025 11:50:16,1.8,,14.4,On-Time
J00204,ORD0034,PRD034,OP60,60,M05,MAT001,W012,S3,3000,1.06,17-05-2025 11:55:12,17-05-2025 12:58:48,17-05-2025 13:07:08,17-05-2025 15:58:38,18.8,F03,21.2,Failed
J00205,ORD0035,PRD035,OP10,10,M01,MAT001,W079,S1,3000,1.05,12-05-2025 06:00:00,12-05-2025 07:03:00,12-05-2025 06:00:00,12-05-2025 07:01:39,12.8,,18.9,On-Time
J00206,ORD0035,PRD035,OP20,20,M01,MAT003,W056,S3,3000,1.2,12-05-2025 07:18:00,12-05-2025 08:30:00,12-05-2025 07:22:14,12-05-2025 08:40:37,18.2,,21.6,On-Time
J00207,ORD0035,PRD035,OP30,30,M02,MAT006,W069,S3,3000,0.64,12-05-2025 08:45:00,12-05-2025 09:23:24,12-05-2025 09:00:05,12-05-2025 10:01:08,18.2,F09,14.1,Delayed
J00208,ORD0035,PRD035,OP40,40,M03,MAT004,W046,S3,3000,1.47,12-05-2025 09:38:24,12-05-2025 11:06:36,12-05-2025 10:12:02,12-05-2025 12:30:41,11.2,F09,38.2,Delayed
J00209,ORD0035,PRD035,OP50,50,M04,MAT001,W035,S3,3000,0.52,12-05-2025 11:21:36,12-05-2025 11:52:48,12-05-2025 13:21:57,12-05-2025 16:53:40,20.2,F01,12.5,Failed
J00210,ORD0035,PRD035,OP60,60,M01,MAT004,W060,S1,3000,0.8,12-05-2025 12:07:48,12-05-2025 12:55:48,12-05-2025 12:07:48,12-05-2025 12:40:39,7.7,,14.4,On-Time
J00211,ORD0036,PRD002,OP10,10,M01,MAT004,W073,S2,8500,1.81,18-05-2025 06:00:00,18-05-2025 07:48:36,18-05-2025 06:00:00,18-05-2025 07:42:46,6.0,,32.6,On-Time
J00212,ORD0036,PRD002,OP20,20,M02,MAT003,W074,S1,8500,1.32,18-05-2025 08:03:36,18-05-2025 09:22:48,18-05-2025 09:02:30,18-05-2025 11:50:03,5.7,F08,29.0,Delayed
J00213,ORD0036,PRD002,OP30,30,M03,MAT004,W045,S2,8500,1.01,18-05-2025 09:37:48,18-05-2025 10:38:24,18-05-2025 09:39:49,18-05-2025 10:43:27,4.8,,26.3,On-Time
J00214,ORD0036,PRD002,OP40,40,M03,MAT006,W028,S1,8500,1.49,18-05-2025 10:53:24,18-05-2025 12:22:48,18-05-2025 11:47:02,18-05-2025 14:36:54,17.4,F08,38.7,Delayed
J00215,ORD0036,PRD002,OP50,50,M05,MAT001,W071,S1,8500,1.04,18-05-2025 12:37:48,18-05-2025 13:40:12,18-05-2025 12:39:58,18-05-2025 13:45:38,7.4,,20.8,On-Time
J00216,ORD0036,PRD002,OP60,60,M05,MAT001,W048,S3,8500,1.21,18-05-2025 13:55:12,18-05-2025 15:07:48,18-05-2025 14:45:40,18-05-2025 17:13:59,20.6,F09,24.2,Delayed
J00217,ORD0037,PRD013,OP10,10,M01,MAT003,W055,S2,9000,1.28,28-05-2025 06:00:00,28-05-2025 07:16:48,28-05-2025 06:00:00,28-05-2025 06:59:48,3.5,,23.0,On-Time
J00218,ORD0037,PRD013,OP20,20,M02,MAT004,W014,S1,9000,1.2,28-05-2025 07:31:48,28-05-2025 08:43:48,28-05-2025 07:31:48,28-05-2025 08:41:42,7.3,,26.4,On-Time
J00219,ORD0037,PRD013,OP30,30,M03,MAT006,W009,S3,9000,0.96,28-05-2025 08:58:48,28-05-2025 09:56:24,28-05-2025 08:58:48,28-05-2025 09:40:02,20.8,,25.0,On-Time
J00220,ORD0037,PRD013,OP40,40,M04,MAT005,W082,S3,9000,1.41,28-05-2025 10:11:24,28-05-2025 11:36:00,28-05-2025 10:51:31,28-05-2025 13:16:19,16.0,F06,33.8,Delayed
J00221,ORD0037,PRD013,OP50,50,M04,MAT001,W083,S3,9000,0.85,28-05-2025 11:51:00,28-05-2025 12:42:00,28-05-2025 13:29:58,28-05-2025 16:49:27,21.7,F05,20.4,Failed
J00222,ORD0037,PRD013,OP60,60,M05,MAT002,W060,S3,9000,1.15,28-05-2025 12:57:00,28-05-2025 14:06:00,28-05-2025 13:56:03,28-05-2025 16:33:38,15.1,F04,23.0,Delayed
J00223,ORD0038,PRD002,OP10,10,M01,MAT001,W037,S1,7000,1.75,28-05-2025 06:00:00,28-05-2025 07:45:00,28-05-2025 06:54:15,28-05-2025 10:00:37,8.3,F03,31.5,Delayed
J00224,ORD0038,PRD002,OP20,20,M02,MAT001,W014,S2,7000,1.09,28-05-2025 08:00:00,28-05-2025 09:05:24,28-05-2025 09:07:33,28-05-2025 11:54:17,3.8,F07,24.0,Delayed
J00225,ORD0038,PRD002,OP30,30,M03,MAT004,W039,S3,7000,0.76,28-05-2025 09:20:24,28-05-2025 10:06:00,28-05-2025 09:20:24,28-05-2025 09:58:20,16.2,,19.8,On-Time
J00226,ORD0038,PRD002,OP40,40,M03,MAT003,W022,S1,7000,1.26,28-05-2025 10:21:00,28-05-2025 11:36:36,28-05-2025 10:21:00,28-05-2025 11:28:01,14.0,,32.8,On-Time
J00227,ORD0038,PRD002,OP50,50,M04,MAT006,W083,S2,7000,0.98,28-05-2025 11:51:36,28-05-2025 12:50:24,28-05-2025 12:14:36,28-05-2025 13:47:54,10.8,F03,23.5,Delayed
J00228,ORD0038,PRD002,OP60,60,M01,MAT002,W030,S1,7000,0.85,28-05-2025 13:05:24,28-05-2025 13:56:24,28-05-2025 13:29:43,28-05-2025 14:57:12,3.0,F07,15.3,Delayed
J00229,ORD0039,PRD010,OP10,10,M02,MAT002,W025,S1,8500,1.73,15-05-2025 06:00:00,15-05-2025 07:43:48,15-05-2025 08:12:59,15-05-2025 13:16:16,2.4,F01,38.1,Failed
J00230,ORD0039,PRD010,OP20,20,M01,MAT004,W020,S1,8500,1.17,15-05-2025 07:58:48,15-05-2025 09:09:00,15-05-2025 07:58:48,15-05-2025 09:08:40,0.0,,21.1,On-Time
J00231,ORD0039,PRD010,OP30,30,M02,MAT004,W015,S1,8500,0.92,15-05-2025 09:24:00,15-05-2025 10:19:12,15-05-2025 10:07:46,15-05-2025 12:08:37,11.3,F04,20.2,Delayed
J00232,ORD0039,PRD010,OP40,40,M04,MAT004,W004,S2,8500,1.78,15-05-2025 10:34:12,15-05-2025 12:21:00,15-05-2025 12:00:02,15-05-2025 15:55:36,13.2,F02,42.7,Failed
J00233,ORD0039,PRD010,OP50,50,M05,MAT005,W011,S1,8500,0.75,15-05-2025 12:36:00,15-05-2025 13:21:00,15-05-2025 12:38:45,15-05-2025 13:27:54,4.8,,15.0,On-Time
J00234,ORD0039,PRD010,OP60,60,M05,MAT005,W078,S3,8500,1.48,15-05-2025 13:36:00,15-05-2025 15:04:48,15-05-2025 15:39:54,15-05-2025 20:14:34,22.0,F05,29.6,Failed
J00235,ORD0040,PRD025,OP10,10,M02,MAT006,W037,S2,9000,1.61,19-05-2025 06:00:00,19-05-2025 07:36:36,19-05-2025 07:50:53,19-05-2025 12:13:50,14.2,F03,35.4,Failed
J00236,ORD0040,PRD025,OP20,20,M01,MAT001,W044,S3,9000,1.35,19-05-2025 07:51:36,19-05-2025 09:12:36,19-05-2025 07:51:36,19-05-2025 09:10:45,18.6,,24.3,On-Time
J00237,ORD0040,PRD025,OP30,30,M03,MAT005,W033,S1,9000,1.04,19-05-2025 09:27:36,19-05-2025 10:30:00,19-05-2025 09:30:43,19-05-2025 10:37:47,9.1,,27.0,On-Time
J00238,ORD0040,PRD025,OP40,40,M04,MAT003,W076,S3,9000,1.57,19-05-2025 10:45:00,19-05-2025 12:19:12,19-05-2025 12:16:40,19-05-2025 16:08:22,21.4,F03,37.7,Failed
J00239,ORD0040,PRD025,OP50,50,M04,MAT006,W065,S2,9000,0.96,19-05-2025 12:34:12,19-05-2025 13:31:48,19-05-2025 12:34:12,19-05-2025 13:29:32,7.0,,23.0,On-Time
J00240,ORD0040,PRD025,OP60,60,M01,MAT006,W072,S1,9000,1.12,19-05-2025 13:46:48,19-05-2025 14:54:00,19-05-2025 13:46:48,19-05-2025 14:41:53,7.8,,20.2,On-Time
J00241,ORD0041,PRD010,OP10,10,M01,MAT006,W067,S2,5000,1.39,05-05-2025 06:00:00,05-05-2025 07:23:24,05-05-2025 06:02:35,05-05-2025 07:29:52,4.4,,25.0,On-Time
J00242,ORD0041,PRD010,OP20,20,M01,MAT005,W008,S1,5000,1.0,05-05-2025 07:38:24,05-05-2025 08:38:24,05-05-2025 07:38:24,05-05-2025 08:23:10,12.4,,18.0,On-Time
J00243,ORD0041,PRD010,OP30,30,M03,MAT003,W015,S3,5000,0.9,05-05-2025 08:53:24,05-05-2025 09:47:24,05-05-2025 10:04:49,05-05-2025 12:45:58,22.2,F03,23.4,Delayed
J00244,ORD0041,PRD010,OP40,40,M03,MAT003,W004,S3,5000,1.51,05-05-2025 10:02:24,05-05-2025 11:33:00,05-05-2025 10:02:24,05-05-2025 11:28:47,16.2,,39.3,On-Time
J00245,ORD0041,PRD010,OP50,50,M05,MAT003,W041,S1,5000,0.63,05-05-2025 11:48:00,05-05-2025 12:25:48,05-05-2025 11:48:00,05-05-2025 12:16:21,12.5,,12.6,On-Time
J00246,ORD0041,PRD010,OP60,60,M05,MAT006,W048,S3,5000,1.0,05-05-2025 12:40:48,05-05-2025 13:40:48,05-05-2025 13:10:14,05-05-2025 14:54:23,17.3,F03,20.0,Delayed
J00247,ORD0042,PRD015,OP10,10,M02,MAT001,W013,S2,2000,1.14,10-05-2025 06:00:00,10-05-2025 07:08:24,10-05-2025 06:00:00,10-05-2025 07:02:00,5.3,,25.1,On-Time
J00248,ORD0042,PRD015,OP20,20,M01,MAT002,W020,S1,2000,0.94,10-05-2025 07:23:24,10-05-2025 08:19:48,10-05-2025 07:26:32,10-05-2025 08:27:39,14.5,,16.9,On-Time
J00249,ORD0042,PRD015,OP30,30,M03,MAT002,W075,S2,2000,0.73,10-05-2025 08:34:48,10-05-2025 09:18:36,10-05-2025 08:34:48,10-05-2025 09:06:57,5.7,,19.0,On-Time
J00250,ORD0042,PRD015,OP40,40,M03,MAT001,W076,S3,2000,1.24,10-05-2025 09:33:36,10-05-2025 10:48:00,10-05-2025 10:55:45,10-05-2025 14:13:24,28.4,F11,32.2,Failed
J00251,ORD0042,PRD015,OP50,50,M04,MAT002,W047,S1,2000,0.65,10-05-2025 11:03:00,10-05-2025 11:42:00,10-05-2025 11:03:00,10-05-2025 11:35:55,8.0,,15.6,On-Time
J00252,ORD0042,PRD015,OP60,60,M05,MAT002,W066,S1,2000,0.82,10-05-2025 11:57:00,10-05-2025 12:46:12,10-05-2025 12:03:21,10-05-2025 13:02:05,3.7,,16.4,On-Time
J00253,ORD0043,PRD012,OP10,10,M02,MAT006,W037,S3,4500,1.4,26-05-2025 06:00:00,26-05-2025 07:24:00,26-05-2025 07:31:55,26-05-2025 11:13:49,17.4,F01,30.8,Failed
J00254,ORD0043,PRD012,OP20,20,M01,MAT001,W080,S2,4500,1.1,26-05-2025 07:39:00,26-05-2025 08:45:00,26-05-2025 07:42:59,26-05-2025 08:54:59,8.0,,19.8,On-Time
